2317,7088,78480,4432,3
2318,5995,14722,3271,2
2319,8079,67496,4079,4
2320,6575,1137,2483,5
2321,7852,6984,70,5
2322,7350,73292,2309,3
2323,7293,39935,1826,2
2324,6535,63506,895,5
2325,7626,1356,1204,2
2326,8888,26036,4433,5
2327,7625,21937,4466,5
2328,8947,12594,2257,4
2329,8885,11474,2901,3
2330,8385,11959,1735,1
2331,7680,25516,973,2
2332,7024,68364,4383,2
2333,8301,58731,1594,4
2334,6587,43673,1112,3
2335,6914,76787,3569,1
2336,6591,20742,709,1
2337,7172,333,2824,1
2338,5998,26410,1745,1
2339,7655,59903,1665,5
2340,7490,24794,2409,2
2341,5770,28277,80,3
2342,7509,85361,2122,2
2343,6038,23399,1436,4
2344,8631,3109,1717,3
2345,8566,86023,4475,4
2346,6998,41322,764,1
2347,7206,50352,2872,3
2348,8692,32228,3459,4
2349,7172,41840,2824,3
2350,8851,48955,111,5
2351,8037,11577,1765,2
2352,6897,70385,4787,4
2353,5600,12625,3210,5
2354,7031,71555,1513,2
2355,8858,30179,4908,2
2356,7504,4853,3865,3
2357,7714,19524,1667,3
2358,7214,13962,447,4
2359,6166,73032,3917,4
2360,5660,60379,1755,2
2361,8620,89949,2982,5
2362,8992,77255,474,1
2363,6200,17771,3041,2
2364,7951,71422,3892,4
2365,8910,60264,3698,5
2366,7528,68619,2523,3
2367,8067,47397,1814,2
2368,8798,82992,1864,3
2369,6874,5987,2817,1
2370,8064,12385,58,4
2371,6323,39464,3461,1
2372,6530,48919,3602,5
2373,6595,32274,3443,2
2374,6538,9475,2256,1
2375,7658,47764,4488,4
2376,7850,54481,164,1
2377,6078,54214,2684,1
2378,8338,14293,3386,3
2379,6597,65569,3639,2
2380,7513,55125,1319,5
2381,5624,72970,1621,4
2382,5839,22973,3470,4
2383,8975,54435,4139,5
2384,7756,23408,4307,2
2385,8667,80291,1469,2
2386,8918,58690,2420,2
2387,7976,87469,3490,3
2388,8264,44666,1183,3
2389,7261,84423,1168,3
2390,5602,6743,215,4
2391,6504,61398,4418,5
2392,8318,10146,4610,4
2393,8104,89742,2176,1
2394,6279,39837,2128,5
2395,6970,77869,4329,1
2396,8284,25354,4455,1
2397,5864,55780,4337,4
2398,6518,69869,2159,1
2399,8064,55486,58,4
2400,6362,74458,3625,4
2401,8266,63418,657,3
2402,6087,45091,2008,4
2403,5602,56685,215,1
2404,7641,51109,3189,2
2405,7342,21407,2062,1
2406,8239,80480,4986,5
2407,8484,68870,4365,4
2408,6189,30731,1118,3
2409,8224,28904,75,4
2410,8352,35149,3976,1
2411,8392,29450,4341,2
2412,7217,78770,715,1
2413,8285,3482,4213,4
2414,6713,17268,3335,4
2415,7776,77296,4420,5
2416,7152,40525,2641,5
2417,7629,66628,4214,5
2418,8025,64915,4688,2
2419,7896,31416,3911,5
2420,6301,26575,2446,4
2421,7796,34452,3527,5
2422,7633,54013,3635,5
2423,7833,70944,426,2
2424,6204,32968,4152,5
2425,6619,26157,3682,2
2426,8382,53262,3712,2
2427,8188,15569,3539,4
2428,7829,21287,3757,1
2429,5941,17888,3577,1
2430,7888,37349,2561,4
2431,8094,12341,858,4
2432,7572,71896,3681,2
2433,8587,83425,145,5
2434,7628,50174,2372,5
2435,5799,1708,3939,4
2436,6367,17141,3030,3
2437,7606,81585,2228,3
2438,8501,89352,1814,2
2439,6728,74950,1956,4
2440,7186,43311,2691,1
2441,6748,77689,2821,5
2442,7332,7560,3331,4
2443,6486,34782,434,3
2444,6147,89509,1026,5
2445,8901,20547,3308,2
2446,7159,74809,4352,5
2447,6956,39363,994,4
2448,6984,86682,3325,1
2449,8600,64804,4009,1
2450,6525,48691,113,5
2451,8708,78695,3089,1
2452,6253,9323,1763,1
2453,8540,2648,1494,3
2454,7146,17951,2797,4
2455,6160,7091,93,1
2456,6652,17175,58,1
2457,7987,7988,1535,5
2458,7928,87569,3451,4
2459,5864,25244,4337,1
2460,7960,394,321,4
2461,6725,6231,4797,5
2462,8492,61657,4091,4
2463,5600,47305,3210,3
2464,7759,8496,1907,5
2465,6983,71771,1774,5
2466,8712,73078,3036,2
2467,6743,46974,3841,1
2468,8826,19053,2690,3
2469,5600,78377,3210,2
2470,8233,46024,1789,5
2471,7119,88720,2613,2
2472,7815,6008,1846,5
2473,6071,80196,2002,4
2474,5910,8458,4876,2
2475,7892,89114,560,4
2476,8359,87647,1590,3
2477,6369,59946,810,1
2478,7294,44177,2214,5
2479,8177,18677,3101,5
2480,6610,24737,1539,3
2481,6357,3961,2732,4
2482,5971,37276,1268,5
2483,6707,16343,4743,1
2484,7028,39395,2619,2
2485,5975,5532,1228,1
2486,7820,28924,2287,2
2487,8410,60026,2669,1
2488,7110,14842,4974,1
2489,8769,58969,3913,5
2490,7378,17272,4270,2
2491,7033,52619,540,3
2492,6854,50501,1863,3
2493,5872,83394,196,3
2494,5787,20311,3832,3
2495,8012,85816,4606,1
2496,5787,56133,3832,5
2497,6181,37876,986,3
2498,8668,24025,176,3
2499,7338,78822,57,4
2500,6814,50471,2797,4
2501,7761,79923,4701,1
2502,8352,53363,3976,1
2503,8431,26437,294,1
2504,7403,10986,4216,2
2505,7584,42647,1453,4
2506,8532,54034,937,3
2507,5804,27311,387,1
2508,8087,3490,2732,4
2509,8590,41231,1179,3
2510,6602,16789,565,4
2511,7380,16990,1461,4
2512,6666,89011,296,1
2513,7088,12026,4432,5
2514,6013,8845,1456,1
2515,6914,45648,3569,2
2516,7501,45257,4392,4
2517,6097,27879,449,1
2518,8624,7192,3573,2
2519,6882,27440,2740,3
2520,8347,9055,4404,4
2521,7132,18273,1784,5
2522,8895,63524,1729,1
2523,6231,48690,680,3
2524,7878,22156,3273,2
2525,8694,12008,1304,5
2526,8370,14400,2061,5
2527,5963,26502,1205,1
2528,6833,45707,1482,1
2529,8881,56329,2296,2
2530,6413,54053,2812,1
2531,5960,88196,1126,3
2532,7215,58112,2535,1
2533,6147,31121,1026,3
2534,5731,62933,2178,2
2535,8324,956,3654,2
2536,8094,35933,858,5
2537,7480,65600,1952,1
2538,6080,63852,3004,1
2539,7524,8051,3627,2
2540,6003,51334,1641,4
2541,8300,30197,4712,5
2542,8818,13895,548,4
2543,5909,38819,1235,4
2544,6303,4938,2098,1
2545,8921,55265,473,5
2546,8655,32950,3957,5
2547,8399,69823,563,5
2548,6663,66222,3833,1
2549,6008,11776,648,3
2550,8716,47155,2377,2
2551,6450,6724,2741,3
2552,6774,39051,4844,4
2553,6912,84199,1449,1
2554,8280,71453,490,4
2555,7669,76645,2067,1
2556,8092,89844,1942,1
2557,6956,56469,994,3
2558,7437,17414,2483,5
2559,7616,37989,1770,5
2560,8374,3769,3037,5
2561,7537,20102,1811,4
2562,7598,37842,109,2
2563,8192,85138,2559,1
2564,6199,43826,2746,3
2565,6630,60024,1621,3
2566,6453,37171,1318,1
2567,6938,39531,3308,2
2568,7439,51280,2279,4
2569,8628,35788,1681,1
2570,7244,19357,4243,2
2571,8976,74025,3289,3
2572,6909,43000,3620,3
2573,7680,17550,973,5
2574,6485,22178,2909,3
2575,6157,89617,218,4
2576,8299,57818,3078,3
2577,6365,38264,1954,1
2578,6601,79388,4661,2
2579,8603,60307,509,1
2580,7362,10341,1101,3
2581,8477,83303,1235,2
2582,8959,55581,2188,1
2583,6866,26635,2869,2
2584,5927,3231,897,1
2585,7553,64293,3646,2
2586,5794,87141,314,4
2587,6521,6513,2873,5
2588,7173,46368,3630,4
2589,6220,29231,1015,4
2590,5956,5924,2731,5
2591,6023,44868,1040,5
2592,8107,44279,4168,3
2593,7840,6532,3143,2
2594,6334,28924,3008,3
2595,8712,23664,3036,5
2596,7218,47301,3326,5
2597,7840,73839,3143,5
2598,6442,46967,4387,1
2599,7505,26114,2989,5
2600,8681,65392,2170,3
2601,6194,20381,3580,1
2602,5966,39624,1318,5
2603,8708,2360,3089,1
2604,6991,41176,1119,3
2605,8711,63757,3391,2
